AgentId,Start,Seed,Floor,Reward,Steps,Time
0,0,10,1,1.0,801,1611.0282412
27,0,61,1,1.1,801,1582.1287439999999
23,0,16,0,0.0,601,1590.4202653
16,0,21,1,1.0,801,1593.0288401999999
15,0,17,0,0.0,601,1594.301509
9,0,68,1,1.0,801,1600.1045725
45,0,64,1,1.1,801,1563.8379668
13,0,63,0,0.0,601,1596.0108659999999
4,0,33,1,1.2,801,1604.8921384
1,0,18,1,1.0,801,1595.14573
49,0,73,0,0.0,601,1546.7025907999998
48,0,75,0,0.0,601,1547.8550234
36,0,62,1,1.0,801,1559.5497303
18,0,50,0,0.0,601,1577.6844277999999
46,0,42,0,0.0,601,1549.4021183
43,0,62,0,0.0,601,1552.4023625999998
42,0,75,1,1.1,801,1555.6723627
41,0,81,1,1.0,801,1554.3268972
30,0,81,0,0.0,601,1565.2499099
21,0,58,0,0.0,601,1574.3796392
20,0,93,0,0.0,601,1575.2401390999999
17,0,77,0,0.0,601,1579.3531057
7,0,47,0,0.0,601,1591.9894336999998
37,0,95,1,1.0,801,1558.2156490999998
32,0,29,1,1.0,801,1562.364079
31,0,76,0,0.0,601,1558.8908225999999
22,0,84,1,1.1,801,1562.0824438
47,0,69,0,0.0,601,1535.2758832
35,0,59,0,0.0,601,1547.3797981999999
25,0,43,0,0.0,601,1559.707256
6,0,96,1,1.1,801,1576.3360370999999
39,0,32,0,0.0,601,1542.9480262
34,0,62,0,0.0,601,1552.3941614999999
33,0,81,1,1.0,801,1549.0681824
11,0,17,0,0.0,601,1574.6069283
8,0,20,1,1.1,801,1573.9935785
5,0,4,0,0.0,601,1576.9353325
12,0,27,0,0.0,601,1573.2508675
3,0,21,1,1.0,801,1581.1802782999998
14,0,90,0,0.0,601,1567.6879061
24,0,64,1,1.0,801,1555.5667521
29,0,14,0,0.0,601,1541.598657
28,0,31,0,0.0,601,1540.2830617
26,0,24,0,0.0,601,1542.2596325
40,0,87,1,1.0,801,1528.0994343
38,0,24,0,0.0,601,1530.0474773
23,0,5,1,1.0,801,1549.4250645
19,0,99,0,0.0,601,1548.954419
15,0,10,0,0.0,601,1553.301857
13,0,83,1,1.0,801,1555.0360819999999
2,0,15,1,1.0,801,1565.4217824999998
44,0,54,0,0.0,601,1521.9469039
10,0,45,0,0.0,601,1547.382011
49,0,54,0,0.0,601,1506.1699076
48,0,71,1,1.2,801,1507.3299052
18,0,88,0,0.0,601,1537.1549232
0,0,29,0,0.0,601,1556.8116601
46,0,6,1,1.0,801,1508.8553935999998
43,0,67,0,0.0,601,1511.8478923
30,0,92,1,1.0,801,1524.7001642
27,0,8,0,0.0,601,1527.8503286999999
21,0,3,0,0.0,601,1533.8375618
20,0,66,1,1.0,801,1534.6959341
17,0,97,0,0.0,601,1538.8032488
16,0,49,0,0.0,601,1538.7627143
9,0,86,1,1.0,801,1545.8382861999999
7,0,86,0,0.0,601,1551.4369376999998
45,0,55,0,0.0,601,1509.5403213999998
4,0,44,0,0.0,601,1550.6078481
31,0,92,0,0.0,601,1517.4090767
1,0,85,0,0.0,601,1540.4658429
47,0,40,1,1.0,801,1493.9453973999998
36,0,38,0,0.0,601,1504.8947785
35,0,47,1,1.1,801,1506.046453
25,0,72,1,1.2,801,1518.3775125999998
42,0,64,0,0.0,601,1501.0560905
41,0,11,1,1.0,801,1499.6955237
39,0,2,1,1.0,801,1501.6195911999998
34,0,61,0,0.0,601,1511.0650532999998
11,0,50,0,0.0,601,1533.2765094
5,0,54,0,0.0,601,1535.6113583
37,0,56,1,1.1,801,1503.607959
12,0,58,1,1.0,801,1531.9285232999998
14,0,7,1,1.0,801,1526.3647096
32,0,85,1,1.0,801,1507.6114226
22,0,79,1,1.0,801,1507.6147231
29,0,74,0,0.0,601,1500.208697
6,0,36,0,0.0,601,1521.7386795999998
33,0,25,0,0.0,601,1494.4816498
28,0,70,0,0.0,601,1499.4635236
26,0,12,1,1.0,801,1501.4447468
8,0,89,1,1.1,801,1519.4062996999999
38,0,79,1,1.0,801,1489.2146863
19,0,49,0,0.0,601,1508.1104587
15,0,97,1,1.1,801,1512.4602780999999
3,0,21,0,0.0,601,1526.5787146
24,0,75,1,1.0,801,1500.3601005
44,0,27,0,0.0,601,1480.5430579000001
10,0,48,1,1.1,801,1505.9828995
49,0,82,1,1.0,801,1464.7685642
18,0,80,0,0.0,601,1495.7465585
0,0,63,0,0.0,601,1515.4028305
43,0,65,1,1.2,801,1470.4556986999999
40,0,6,1,1.1,801,1473.4374936
27,0,17,0,0.0,601,1486.4471285
23,0,10,0,0.0,601,1494.75623
21,0,23,1,1.0,801,1492.4406519
17,0,63,0,0.0,601,1497.3967467
16,0,62,0,0.0,601,1497.3561862
7,0,87,1,1.0,801,1510.0416394
45,0,99,1,1.0,801,1468.1271494999999
13,0,62,1,1.0,801,1500.322259
4,0,12,1,1.0,801,1509.1933600999998
2,0,56,0,0.0,601,1510.6862565
31,0,35,0,0.0,601,1476.0730789
1,0,7,1,1.0,801,1499.7238976
48,0,47,1,1.0,801,1452.4601467999998
36,0,82,0,0.0,601,1464.1404995999999
46,0,73,1,1.1,801,1453.2295130999998
42,0,6,0,0.0,601,1459.4952062999998
34,0,18,0,0.0,601,1469.5025237
30,0,60,0,0.0,601,1469.0632907
20,0,18,0,0.0,601,1479.0617585999998
11,0,18,1,1.1,801,1491.7159821
9,0,31,1,1.0,801,1490.2131723
5,0,98,0,0.0,601,1494.0424345
29,0,53,0,0.0,601,1459.2812255
47,0,8,1,1.0,801,1439.7590186
35,0,77,0,0.0,601,1451.8567613999999
25,0,41,1,1.0,801,1464.1932227999998
6,0,56,0,0.0,601,1480.8092981999998
41,0,60,1,1.1,801,1445.5158345
39,0,34,0,0.0,601,1447.4330040999998
33,0,30,1,1.0,801,1453.5651208000002
28,0,43,0,0.0,601,1458.535602
37,0,61,1,1.0,801,1449.4224763
19,0,13,0,0.0,601,1467.2037043
12,0,53,1,1.0,801,1477.7436887
3,0,13,0,0.0,601,1485.6720802999998
14,0,8,1,1.0,801,1472.1566571
32,0,3,0,0.0,601,1453.4141407999998
44,0,99,1,1.0,801,1439.5159203
22,0,14,1,1.1,801,1453.2956921999998
26,0,24,1,1.0,801,1446.6765829
18,0,39,1,1.1,801,1454.8065841999999
8,0,79,0,0.0,601,1464.655278
0,0,6,0,0.0,601,1474.4472391
38,0,37,0,0.0,601,1434.4549157000001
27,0,75,1,1.1,801,1445.5375927
23,0,68,0,0.0,601,1453.8304001
17,0,32,0,0.0,601,1456.4767841
16,0,68,1,1.0,801,1456.4373449999998
15,0,13,0,0.0,601,1457.7054856
24,0,3,1,1.0,801,1446.3627126000001
2,0,46,0,0.0,601,1469.884813
31,0,64,0,0.0,234,1435.9636398
10,0,78,0,0.0,601,1451.7641801
49,0,11,0,0.0,601,1410.5671106
36,0,24,0,0.0,601,1423.4022355
43,0,61,0,0.0,601,1416.2607578
42,0,64,0,0.0,601,1419.5458965
40,0,90,0,0.0,601,1419.2249001999999
34,0,98,0,0.0,601,1429.5416079
30,0,52,1,1.0,801,1429.115848
21,0,16,0,0.0,601,1438.2499808999999
20,0,40,1,1.1,801,1439.1094951
7,0,69,0,0.0,601,1455.8499511
5,0,87,1,1.0,801,1454.0916687
45,0,90,1,1.0,801,1413.948917
13,0,41,1,1.0,801,1446.1392214
4,0,29,1,1.0,801,1455.0113975
31,0,48,1,1.0,801,1420.1928245
29,0,17,0,0.0,601,1418.1560895
1,0,43,0,0.0,601,1445.0151705
48,0,85,0,0.0,601,1397.7525971
35,0,72,0,0.0,601,1410.5947093
6,0,57,0,0.0,601,1439.5374682
46,0,92,0,0.0,601,1399.3190143
39,0,14,1,1.0,801,1406.1779474
28,0,66,0,0.0,601,1417.2647516
11,0,78,1,1.1,801,1437.8241607
9,0,78,1,1.0,801,1436.3107025
19,0,84,0,0.0,601,1425.9402885
3,0,57,1,1.0,801,1444.413182
32,0,94,0,0.0,601,1412.2878618
47,0,71,0,0.0,601,1385.6853116
25,0,74,0,0.0,601,1410.1144453
41,0,84,0,0.0,601,1391.445763
33,0,62,0,0.0,601,1399.4877753
8,0,8,0,0.0,601,1424.4146108
0,0,32,0,0.0,601,1434.2050302999999
38,0,50,1,1.1,801,1394.2259232000001
37,0,74,1,1.0,801,1395.3332785999999
23,0,32,1,1.0,801,1413.5903151999998
17,0,54,1,1.1,801,1416.2443159
15,0,97,1,1.1,801,1417.4743776
12,0,51,0,0.0,601,1423.6505608
14,0,48,1,1.0,801,1418.0812614000001
2,0,47,0,0.0,601,1428.8710475999999
44,0,13,1,1.0,801,1385.3852686
22,0,25,0,0.0,601,1398.3916402
10,0,83,1,1.0,801,1410.7297038
49,0,89,0,0.0,601,1369.5172346
36,0,77,0,0.0,601,1382.3470390999998
26,0,15,0,0.0,601,1392.3843231
18,0,36,0,0.0,601,1400.4902393999998
43,0,91,1,1.1,801,1375.2216076999998
42,0,9,1,1.1,801,1378.4902336
40,0,33,0,0.0,601,1378.1904556
34,0,91,0,0.0,601,1388.4966038999999
27,0,68,1,1.0,801,1391.2142615
21,0,24,0,0.0,601,1397.18735
16,0,65,0,0.0,601,1402.1167768
7,0,78,1,1.1,801,1414.8041104
24,0,56,1,1.0,801,1392.0189197
29,0,89,0,0.0,601,1377.9644392999999
1,0,86,0,0.0,601,1404.8375696
48,0,69,0,0.0,601,1357.5480716
35,0,44,0,0.0,601,1370.3947905999999
6,0,98,1,1.1,801,1399.3521948999999
46,0,2,0,0.0,601,1359.1267140999998
30,0,45,0,0.0,601,1374.9646692
28,0,66,1,1.0,801,1377.0723627999998
20,0,20,0,0.0,601,1384.9722112
5,0,37,1,1.1,801,1399.9492301
45,0,25,1,1.0,801,1359.8393300999999
19,0,58,1,1.1,801,1385.7221932
13,0,58,0,0.0,601,1392.0160185
4,0,30,1,1.0,801,1400.8837984
32,0,45,1,1.0,801,1371.3322838
31,0,61,0,0.0,601,1365.9538268
47,0,41,1,1.0,801,1344.5852138
25,0,59,0,0.0,601,1369.0123925999999
41,0,16,0,0.0,601,1350.3181562
39,0,62,0,0.0,601,1352.2432081
33,0,6,0,0.0,601,1358.3594054
11,0,91,0,0.0,601,1383.897119
9,0,65,1,1.0,801,1382.4050860999998
8,0,42,1,1.0,801,1383.2922844999998
0,0,68,0,0.0,601,1393.0804503
12,0,76,1,1.0,801,1382.5374835
3,0,49,1,1.0,801,1390.4764375
2,0,65,0,0.0,601,1388.0296784
22,0,92,1,1.0,801,1358.4491487
49,0,80,0,0.0,601,1329.0453453999999
36,0,73,0,0.0,601,1341.8730666
26,0,81,0,0.0,601,1351.9106631
18,0,10,0,0.0,601,1360.0236711999999
40,0,59,1,1.0,801,1337.7027206999999
38,0,85,1,1.2,801,1339.6536485000001
37,0,43,1,1.1,801,1340.7732502
34,0,16,0,0.0,601,1348.0133575
23,0,64,0,0.0,601,1359.0277686
21,0,41,1,1.0,801,1356.7111516
17,0,58,1,1.0,801,1361.6849055999999
16,0,36,1,1.0,801,1361.6316284
15,0,97,1,1.0,801,1362.8974133
14,0,98,0,0.0,601,1363.5033068
44,0,79,0,0.0,601,1331.7633496
29,0,30,0,0.0,601,1337.527633
10,0,20,0,0.0,601,1357.1598087999998
1,0,45,0,0.0,601,1364.3594274
48,0,88,0,0.0,601,1317.0924516999999
35,0,14,0,0.0,601,1329.936139
46,0,95,0,0.0,601,1318.6575804
43,0,1,1,1.0,801,1321.6717846
42,0,95,1,1.0,801,1324.9390667999999
30,0,98,1,1.0,801,1334.5123787
27,0,99,1,1.0,801,1337.6731578
20,0,58,1,1.1,801,1344.5081185
7,0,15,0,0.0,601,1361.2486036
13,0,35,1,1.1,801,1351.5649968
24,0,12,0,0.0,601,1338.3621969
31,0,25,1,1.0,801,1325.5441096
25,0,80,0,0.0,601,1328.67007
6,0,49,0,0.0,601,1345.2937359
41,0,28,0,0.0,601,1309.9832314
39,0,89,1,1.0,801,1311.9202146999999
33,0,46,0,0.0,601,1318.0257451
28,0,50,0,0.0,601,1323.0088919999998
11,0,27,0,0.0,601,1343.5701910999999
5,0,48,1,1.0,801,1345.9071815
0,0,64,0,0.0,601,1352.7584716
45,0,48,0,0.0,601,1305.7995632999998
19,0,83,0,0.0,601,1331.6944374999998
4,0,79,0,0.0,601,1346.8646211
32,0,60,0,0.0,601,1318.0448219999998
2,0,11,0,0.0,601,1348.1441075
47,0,0,1,1.0,801,1291.2546192
49,0,50,0,0.0,601,1289.1268628999999
36,0,38,0,0.0,601,1301.9646530999999
26,0,30,0,0.0,601,1311.9934398
18,0,32,0,0.0,601,1320.1060771
9,0,13,1,1.1,801,1329.0734545999999
8,0,46,0,0.0,601,1329.9668179
34,0,41,1,1.0,801,1308.1341713
23,0,97,1,1.0,801,1319.1601713999999
12,0,88,0,0.0,601,1329.2226429
3,0,17,0,0.0,601,1337.1551955
14,0,53,0,0.0,601,1323.6567836000002
44,0,14,1,1.0,801,1291.203946
22,0,3,0,0.0,601,1304.2919537999999
29,0,23,1,1.1,801,1296.8443496
10,0,78,0,0.0,601,1316.4654021
1,0,3,0,0.0,601,1323.6702376
48,0,86,0,0.0,601,1276.4122294
35,0,53,0,0.0,601,1289.2565256999999
46,0,38,0,0.0,601,1277.9532755999999
40,0,45,0,0.0,601,1283.9281753999999
38,0,36,1,1.0,801,1285.8842941
37,0,65,0,0.0,601,1287.0001103
21,0,86,1,1.0,801,1302.9444465
17,0,34,1,1.0,801,1307.9063795
16,0,75,1,1.2,801,1307.8755233
15,0,41,0,0.0,601,1309.1366604999998
7,0,86,1,1.0,801,1320.5624412
24,0,69,0,0.0,601,1297.7338967
25,0,6,0,0.0,601,1288.8590909
6,0,75,0,0.0,601,1305.4785123
43,0,34,0,0.0,601,1268.2182215999999
42,0,18,1,1.0,801,1271.5133505
41,0,22,1,1.1,801,1270.1397102
33,0,97,0,0.0,601,1278.1875079000001
30,0,32,0,0.0,601,1281.0761891999998
28,0,23,0,0.0,601,1283.1671342
27,0,48,1,1.0,801,1284.2322282999999
20,0,40,0,0.0,601,1291.0716158
11,0,55,0,0.0,601,1303.7203087999999
0,0,20,1,1.1,801,1312.9109723
45,0,37,1,1.2,801,1265.9125374999999
19,0,55,1,1.0,801,1291.8111784999999
13,0,3,1,1.2,801,1298.1059888999998
4,0,22,0,0.0,601,1306.978539
32,0,30,0,0.0,601,1277.4821282999999
2,0,87,0,0.0,601,1307.6330323
31,0,71,1,1.0,801,1271.8917568
49,0,63,0,0.0,601,1248.5897555
39,0,67,0,0.0,601,1258.389283
36,0,8,1,1.0,801,1261.4221601
26,0,25,1,1.1,801,1271.455733
18,0,65,0,0.0,601,1279.5598502999999
8,0,9,1,1.0,801,1289.4390796
5,0,41,0,0.0,601,1292.3755085999999
12,0,49,0,0.0,601,1288.7018987
3,0,54,0,0.0,601,1296.6273007999998
14,0,16,1,1.1,801,1283.1255385000002
22,0,94,0,0.0,601,1264.4897021
47,0,99,1,1.0,801,1236.9056448
10,0,83,0,0.0,601,1276.0160555999998
1,0,24,0,0.0,601,1283.2137257
48,0,40,1,1.0,801,1235.9675409
35,0,6,0,0.0,601,1248.8074683
9,0,6,0,0.0,601,1274.7623485
46,0,18,0,0.0,601,1237.5243326999998
40,0,29,0,0.0,601,1243.4995342
37,0,18,1,1.0,801,1246.5730162
34,0,71,0,0.0,601,1253.8078232
23,0,56,1,1.0,801,1264.8350352
15,0,87,0,0.0,601,1268.7011659999998
24,0,14,1,1.0,801,1257.3608937000001
44,0,2,1,1.0,801,1237.5664551
29,0,89,0,0.0,601,1243.3420689999998
25,0,33,1,1.0,801,1248.2494857
6,0,2,0,0.0,601,1264.8597869
43,0,63,0,0.0,601,1227.6020609
38,0,65,0,0.0,601,1232.5159987000002
33,0,32,0,0.0,601,1237.5520762
30,0,34,1,1.0,801,1240.4517618999998
28,0,37,0,0.0,601,1242.5347964
21,0,16,1,1.1,801,1249.5945355
20,0,82,1,1.1,801,1250.4401581
17,0,37,1,1.0,801,1254.5545915
16,0,34,0,0.0,601,1254.4923959999999
11,0,15,1,1.0,801,1263.1028794
7,0,29,1,1.0,801,1267.1987047
4,0,57,1,1.2,801,1266.3651343
32,0,82,1,1.0,801,1237.5647549999999
2,0,47,1,1.0,801,1267.0708175
49,0,57,0,0.0,601,1208.158182
42,0,74,1,1.0,801,1217.399763
41,0,88,1,1.0,801,1216.0387007
39,0,68,0,0.0,601,1217.9519710999998
27,0,99,1,1.0,801,1230.1242571999999
18,0,37,0,0.0,601,1239.1219303
5,0,74,0,0.0,601,1251.945694
0,0,95,0,0.0,601,1258.7823185
45,0,65,1,1.0,801,1211.7942899999998
19,0,92,1,1.0,801,1237.6981073
13,0,76,1,1.0,801,1243.9827478
12,0,30,0,0.0,601,1248.2220733
3,0,54,1,1.0,801,1256.1660795
31,0,28,1,1.1,801,1218.1041094
22,0,96,1,1.2,801,1224.1046268999999
10,0,22,0,0.0,601,1236.4431983
1,0,47,0,0.0,601,1243.6393852
36,0,81,1,1.0,801,1208.0579272
35,0,53,1,1.0,801,1209.1992785
26,0,42,1,1.0,801,1218.0782623
9,0,23,0,0.0,601,1235.1596694
8,0,20,0,0.0,601,1236.0551897
46,0,24,1,1.0,801,1197.9427795
40,0,0,0,0.0,601,1203.914458
34,0,63,1,1.0,801,1214.2276729
15,0,63,0,0.0,601,1229.1213194
14,0,33,0,0.0,601,1229.7427030000001
29,0,28,0,0.0,601,1203.1803278999998
47,0,81,0,0.0,601,1183.7389468
48,0,61,0,0.0,601,1182.7955725
6,0,11,1,1.0,801,1224.5829962
43,0,25,1,1.2,801,1187.3647236
38,0,19,1,1.0,801,1192.304122
37,0,83,0,0.0,601,1193.4082962999998
33,0,72,1,1.1,801,1197.3182631
28,0,45,1,1.0,801,1202.2931111
23,0,12,1,1.0,801,1211.6705275
16,0,40,0,0.0,601,1214.2685918
24,0,82,1,1.0,801,1204.1626475
44,0,20,0,0.0,601,1184.3225047
25,0,10,0,0.0,601,1194.787193
49,0,54,0,0.0,601,1168.1804332
39,0,82,1,1.0,801,1177.9816455999999
30,0,40,2,2.2,1001,1187.0002777
21,0,41,1,1.0,801,1196.1348788999999
20,0,41,0,0.0,601,1196.9770199
18,0,74,0,0.0,601,1199.1507338
17,0,45,0,0.0,601,1201.0946692
11,0,55,0,0.0,601,1209.6321275
7,0,90,0,0.0,601,1213.7371853999998
5,0,1,1,1.0,801,1211.9774395
0,0,87,1,1.0,801,1218.8141426
12,0,18,0,0.0,601,1208.2734791999999
4,0,82,1,1.0,801,1212.9019868
32,0,96,1,1.0,801,1184.1053646999999
2,0,43,1,1.0,801,1213.5481410999998
10,0,72,1,1.2,801,1195.5645166
1,0,62,0,0.0,601,1202.7690148
42,0,16,1,1.0,801,1163.5762281999998
41,0,15,0,0.0,601,1162.2055231
27,0,41,1,1.0,801,1176.2976539
9,0,82,1,1.0,801,1194.2760965999998
8,0,36,0,0.0,601,1195.1690583999998
45,0,50,1,1.0,801,1157.9708891999999
40,0,53,0,0.0,601,1163.0056915
19,0,59,1,1.1,801,1183.871028
15,0,53,1,1.0,801,1188.2124798
13,0,22,1,1.0,801,1190.1654491
3,0,95,0,0.0,601,1202.3259727999998
14,0,9,0,0.0,601,1188.8078114
31,0,80,1,1.0,801,1163.8686312999998
22,0,59,0,0.0,601,1169.8556354999998
29,0,17,0,0.0,601,1162.3890061
47,0,92,1,1.0,801,1142.9293209999998
48,0,54,0,0.0,601,1141.9703462
36,0,68,2,2.2,1001,1153.6645228999998
35,0,53,1,1.0,801,1154.8183654
26,0,0,1,1.2,801,1163.6984654
46,0,8,0,0.0,601,1143.5546127999999
37,0,48,1,1.2,801,1152.6110730999999
34,0,50,1,1.0,801,1159.8433896
16,0,83,0,0.0,601,1173.4669855
44,0,46,0,0.0,601,1143.0311354
25,0,96,1,1.1,801,1153.7834056
6,0,0,1,1.0,801,1170.4084043
49,0,1,0,0.0,601,1127.1762179
43,0,2,0,0.0,601,1133.1282551
38,0,18,0,0.0,601,1138.0627574
33,0,70,1,1.0,801,1143.1022346
28,0,28,1,1.0,801,1148.0706263
23,0,29,1,1.0,801,1157.4510667
20,0,84,1,1.0,801,1155.9848106
18,0,16,1,1.2,801,1158.1526778999998
17,0,42,1,1.0,801,1160.0991333
11,0,93,0,0.0,601,1168.6266377
7,0,93,1,1.1,801,1172.7356412
12,0,8,0,0.0,601,1167.2642254999998
24,0,21,0,0.0,601,1149.7609598000001
1,0,86,0,0.0,601,1161.8141735
41,0,15,1,1.0,801,1121.2389161
39,0,66,1,1.0,801,1123.166508
21,0,8,0,0.0,601,1141.3027639
8,0,40,1,1.0,801,1154.2128593
5,0,36,1,1.0,801,1157.1556673999999
0,0,72,0,0.0,601,1163.9916337
40,0,30,1,1.2,801,1122.0680092
4,0,84,0,0.0,601,1158.0941593
3,0,12,1,1.1,801,1161.4036027999998
14,0,54,1,1.0,801,1147.9006103000002
32,0,42,0,0.0,187,1129.1341346
2,0,81,1,1.1,801,1159.3129318
22,0,66,1,1.1,801,1129.0340325999998
29,0,23,1,1.0,801,1121.5827955999998
10,0,31,0,0.0,601,1141.2203839
48,0,40,1,1.2,801,1101.1493265
42,0,73,1,1.1,801,1109.233964
32,0,72,1,1.1,801,1116.9883318
30,0,9,0,0.0,601,1118.8039345999998
27,0,78,1,1.0,801,1121.9598773
9,0,93,1,1.1,801,1139.9483692
46,0,73,1,1.0,801,1102.6997893
45,0,0,1,1.0,801,1103.6472528
19,0,39,0,0.0,601,1129.5444725
16,0,93,0,0.0,601,1132.6087968
15,0,75,1,1.0,801,1133.8923737999999
13,0,76,1,1.0,801,1135.8272084999999
44,0,11,0,0.0,601,1102.1230159000002
31,0,75,1,1.2,801,1109.6503179
47,0,23,1,1.2,801,1088.2513216999998
35,0,57,1,1.0,801,1100.1330673999998
26,0,93,0,0.0,601,1109.0171389
49,0,3,0,0.0,601,1085.919864
43,0,53,1,1.1,801,1091.8827838
38,0,6,0,0.0,601,1096.8016443000001
37,0,63,1,1.0,801,1097.931996
34,0,82,0,0.0,601,1105.1565286999999
11,0,64,1,1.1,801,1127.372212
12,0,88,0,0.0,601,1126.0098214
24,0,10,1,1.1,801,1108.4624625000001
36,0,0,1,1.0,801,1085.8622917
25,0,74,0,0.0,601,1099.3379662999998
6,0,84,1,1.0,801,1115.9713975
1,0,53,0,0.0,601,1121.2217444
33,0,50,1,1.0,801,1088.6633521
28,0,27,0,0.0,601,1093.628276
23,0,42,0,0.0,601,1102.9998151999998
21,0,68,0,0.0,601,1100.6825325
20,0,57,1,1.2,801,1101.5531489999998
18,0,63,0,0.0,601,1103.7124067
17,0,63,0,0.0,601,1105.6449324999999
7,0,9,0,0.0,601,1118.2874167
0,0,45,1,1.0,801,1123.3782919
4,0,37,1,1.0,801,1117.4729426
10,0,23,0,0.0,601,1100.471836
41,0,33,0,0.0,601,1067.1029666
39,0,32,1,1.0,801,1069.0355581
30,0,36,0,0.0,601,1078.034862
8,0,89,0,0.0,601,1100.0680906999999
5,0,13,0,0.0,601,1103.0143209
40,0,41,0,0.0,601,1067.9246557
19,0,59,1,1.0,801,1088.7818791
16,0,27,1,1.0,801,1091.8510506999999
3,0,96,1,1.2,801,1107.2546343
14,0,44,1,1.1,801,1093.7446610000002
2,0,35,0,0.0,138,1105.21456
44,0,46,1,1.0,801,1061.7127767000002
22,0,71,1,1.2,801,1074.5965379
29,0,37,1,1.2,801,1067.1072829999998
48,0,42,0,0.0,601,1046.8165205999999
42,0,10,1,1.0,801,1054.9104926999998
32,0,57,0,0.0,601,1062.6566586
27,0,83,1,1.2,801,1067.635043
26,0,52,1,1.0,801,1068.5318298
9,0,27,0,0.0,601,1085.6095065
49,0,40,1,1.2,801,1045.4028279
46,0,94,1,1.0,801,1048.3721196
45,0,2,1,1.0,801,1049.3089975999999
38,0,93,0,0.0,601,1056.2900688
34,0,15,1,1.0,801,1064.6505109999998
15,0,93,1,1.0,801,1079.54424
13,0,19,0,0.0,601,1081.4924847
2,0,46,0,0.0,601,1095.5748107
12,0,19,0,0.0,601,1085.5064043999998
31,0,59,1,1.2,801,1055.3166972
47,0,15,0,0.0,601,1033.9214336
35,0,21,0,0.0,601,1045.8274841
25,0,76,1,1.0,801,1058.1622097
1,0,62,0,0.0,601,1080.036844
43,0,79,0,0.0,601,1037.5184548999998
37,0,78,1,1.0,801,1043.5617235999998
28,0,41,1,1.0,801,1052.4557745999998
23,0,86,1,1.0,801,1061.8284408
21,0,69,1,1.1,801,1059.5060862
18,0,73,1,1.0,801,1062.5328447
17,0,13,1,1.1,801,1064.4736145
11,0,93,0,0.0,601,1073.0083201999998
7,0,18,0,0.0,601,1077.1109104
24,0,94,1,1.0,801,1054.2601247
36,0,27,0,0.0,601,1031.0408851999998
10,0,87,0,0.0,601,1059.1953122
6,0,13,0,0.0,601,1061.1443639
41,0,11,1,1.0,801,1025.8237707
33,0,1,1,1.0,801,1033.8709014
30,0,82,1,1.2,801,1036.7619952999999
20,0,44,0,0.0,601,1046.7567528999998
8,0,23,0,0.0,601,1058.7957675
5,0,22,0,0.0,601,1061.7330634
0,0,61,0,0.0,601,1068.586901
40,0,81,0,0.0,601,1026.6696848
4,0,7,0,0.0,601,1062.6975595
48,0,66,0,0.0,601,1006.3737146000001
39,0,36,1,1.0,801,1015.0280044
32,0,76,0,0.0,601,1022.2159945000001
9,0,60,1,1.2,801,1045.1716675
38,0,26,1,1.0,801,1015.8679573999999
19,0,46,0,0.0,601,1034.7778283999999
16,0,34,1,1.0,801,1037.8479948
13,0,5,0,0.0,601,1041.0609289
3,0,37,1,1.0,801,1053.2439309
2,0,61,1,1.2,801,1055.1611418999998
14,0,15,0,0.0,601,1039.7295009000002
12,0,22,1,1.0,801,1045.0910056
44,0,10,1,1.0,801,1007.2553038
22,0,4,0,0.0,601,1020.900622
29,0,31,1,1.0,801,1012.7009239
47,0,38,0,0.0,601,993.1932991
42,0,69,0,0.0,601,1000.3262692000001
35,0,28,0,0.0,601,1005.0661564000001
27,0,65,0,0.0,601,1013.0504759
26,0,86,0,0.0,601,1013.9555166
1,0,49,0,0.0,601,1039.2820909
49,0,94,1,1.0,801,990.8050643
46,0,87,0,0.0,601,993.7582308
45,0,10,0,0.0,601,994.7039502
43,0,2,1,1.0,801,996.7730255
34,0,12,0,0.0,601,1010.0518277
15,0,92,0,0.0,601,1024.9483808999998
11,0,79,0,0.0,601,1032.2597647
7,0,75,0,0.0,601,1036.3515338999998
31,0,76,1,1.0,801,1000.8830497
36,0,65,1,1.1,801,991.0235214
25,0,1,0,0.0,601,1004.5012331
10,0,30,0,0.0,601,1019.1708781
6,0,7,1,1.2,801,1021.1297723
37,0,38,1,1.1,801,989.8758651
28,0,66,0,0.0,601,998.7579591
23,0,30,1,1.1,801,1008.1245251
21,0,54,0,0.0,601,1005.8101741
20,0,13,1,1.0,801,1006.6758045
18,0,11,0,0.0,601,1008.8400824
17,0,92,1,1.0,801,1010.785242
8,0,84,0,0.0,601,1018.6968724000001
5,0,7,0,0.0,601,1021.6611515000001
0,0,56,0,0.0,601,1028.4940579
40,0,0,0,0.0,601,986.5589253
4,0,8,1,1.1,801,1022.5802166000001
24,0,89,0,0.0,601,999.7745772999999
48,0,66,1,1.0,801,965.6044897
41,0,45,1,1.0,801,972.328635
33,0,39,0,0.0,601,980.3714259999999
32,0,96,1,1.2,801,981.444379
30,0,63,0,0.0,601,983.2561437
19,0,41,0,0.0,601,994.0439214
13,0,35,1,1.0,801,1000.3288806
14,0,76,1,1.0,801,999.0138605
22,0,52,1,1.0,801,980.3512342
47,0,62,0,0.0,601,953.5636645000001
42,0,66,1,1.0,801,960.6776113000001
39,0,39,1,1.0,801,961.2501333
35,0,53,1,1.0,801,965.4378538000001
27,0,97,0,0.0,601,973.4083255
26,0,84,0,0.0,601,974.3119345
